,transcripts,confidence
8387,Denver,0.3732129633426666
8388,Oro 12,0.8674107789993286
8389,67,0.5983260273933411
8390,3072,0.7280204892158508
8391,temperance,0.5944609045982361
8392,Oregon,0.471431702375412
8393,forest and stuff,0.4022325575351715
8394,Stratford 25 4425 44 Alchemist,0.6690729260444641
8395,Denver,0.6263384222984314
8396,35 of Corrections 49 kike port,0.7904518246650696
8397, Carli to release returning to McClellan ETA 1701,0.8179332613945007
8398,35 to you,0.7480124235153198
8399,temperance,0.5832988023757935
8400,Battalion 2116,0.6464022994041443
8401,Take It on the Run too,0.743133008480072
8402,Helen's commandeer breaking I can't,0.8116654753684998
8403,Scotty T 1 7 4 5 Kinsey way RP stated they were standing up in front of the residence,0.8018200993537903
8404,everything's goes for they've already exchanged and so we're just eating at oh that'll take all state I'll get the 28 for that here in the,0.8391942381858826
8405,our hearts out,0.7213833928108215
8406,hanging with Cal Fire to see if it's aspirin,0.7042877674102783
8407,Innovations or will have a base down Saturday,0.8283149600028992
8408,that is over a couple units birthday 39,0.8482406735420227
8409,Harvard study was commissioned to facts,0.5351927876472473
8410,Market is also advising a six,0.5855364203453064
8411,alpha bravo go ahead,0.7046616673469543
8412,copy that,0.7252774238586426
8413,excuse me,0.7267383337020874
8414,anybody in a white Subaru Forester he dies on the subject until let us know that he created,0.83031165599823
8415,formulas nice to be responsive,0.7445853352546692
8416,31:16 can you come you don't answer,0.80299973487854
8417,engine selling for be medical or,0.756883442401886
8418,Echo,0.42030036449432373
8419,it's a 98 there evacuees is trying to say,0.7470600008964539
8420,Travis my son Charlie on,0.7142792344093323
8421,my ping location for,0.7575862407684326
8422,30 and 79 talking a domestic at 7:19,0.812046229839325
8423,tres 64-56,0.6191316246986389
8424,Stark,0.41452136635780334
8425,Petra,0.5781736373901367
8426,Darby I'm not sure if it is that participate be a suspect for,0.8361141085624695
8427,Hotel 94 30 Charlie,0.7911916375160217
8428,slate,0.6650705337524414
8429,gift,0.4052106440067291
8430,Travis,0.407355934381485
8431,some regions request information on an EMR,0.7344593405723572
8432,if you want the most this person was responsible,0.8089869022369385
8433,7 Mary 4 0 9 7 5,0.7558366060256958
8434,running,0.6476315259933472
8435,Dorset,0.6243489384651184
8436,fourteen with this exit route 1019 being is,0.7949709296226501
8437,Torie you have a mess,0.810681939125061
8438,check on the eggs PP are five six six months,0.8193826675415039
8439,very nice,0.7682470679283142
8440,Portal 2 - 1 0 5 back and over faucets I'm winning,0.6070173382759094
8441,probably 5:28 on a Jeep Wrangler,0.7835952639579773
8442,C going to 4133,0.6450473666191101
8443,another thing calculations X-Men,0.5039184093475342
8444,flying to garbage reducing,0.5970420241355896
8445,details about 10 a.m.,0.7317798733711243
8446,business,0.5875428318977356
8447,23 to go see him so time DT it's not a bigger location just in that area for beautiful,0.8461459279060364
8448,forty 40 - 40 Grand,0.5282071828842163
8449, Refuge copies are medic around office,0.5849358439445496
8450,had furnace,0.5312788486480713
8451,Eddy,0.39333590865135193
8452,chef,0.3589538633823395
8453,finding a blessed sister Cal Fire,0.524339497089386
8454,yeah I had you there for a second let me try again goodbye,0.8810460567474365
8455,Seville things off against mitigator,0.7630560994148254
8456,Harvey is amazing that they confirm there's no formal work that supposed to be occurring I just called are still up there,0.8420546650886536
8457,sensation around different him,0.7508975863456726
8458,acacia,0.6517348289489746
8459,four classifications like stealing candy advised they're both sounding,0.6604971289634705
8460,you know one day Medics medical and contest subject that she go Hot Yoga 11:40 Mangrove Avenue in a b-boy cross of these 1st Avenue Chico fire 92,0.8443048000335693
8461,Clara,0.5351512432098389
8462,71 company 74 company 71 structure reported as a fox on fire I'm sure in or on the porch of the resident at 2 8 3 Ohio Street between Cedar Street and Laurel Street 1st you to that team oh hi oh I see on Grilli fire units stand by for response check back 618,0.8551257848739624
8463,before it was an AVL recommendation it does look like they're close to their quarters but not,0.8796672821044922
8464,French Creek safety go ahead to release me,0.7109799385070801
8465,Fran 342 both cancel 3 assize advising at T Tom is unfounded cancel the whole thing,0.8039310574531555
8466,University shoe there are two pictures,0.4787156581878662
8467,where's mine,0.5521039962768555
8468,Scott information and out from lower Skyway,0.7301989793777466
8469,story time,0.4558942914009094
8470,Daly 732 cover family dispute Brothers physically fighting at 581 e 7th Avenue,0.8291864991188049
8471,B button,0.5037384629249573
8472,Percy Dunn,0.689896821975708
8473,hey guys,0.5399527549743652
8474,9150 Charlie over to his maker,0.641684353351593
8475,power up she got stopped you steal from something I get everything situated,0.6819816827774048
8476,Harvest a convertible only for we're leaving,0.6593633890151978
8477,Tres accident area,0.6887449026107788
8478,Pacific,0.36196306347846985
8479,three sevens out,0.48738422989845276
8480,6th 596 the Karen Martha calling advisor ex-husband inside of our apartment the kids letter in what him in is not causing a problem but refusing to leave there's a peaceful contact only that the male has a gift of female for the female has locked herself in the bathroom so not to break the order break,0.8738037347793579
8481,for running the first month,0.5543160438537598
8482,tell me on purpose is God who is he,0.7540977001190186
8483,friendly gesture,0.6606302857398987
8484, some business back corner blocks 4097 6421 Hollywood Hollywood,0.774491548538208
8485,Edwards Edwards,0.6231755018234253
8486,Suffolk surf,0.5240041017532349
8487,the ocean and also clearcorrect seem subjects BaByliss G550 West lessons Avenue,0.7896657586097717
8488,because everything's a mechanic,0.7696631550788879
8489,Tippy occasionally copy that furthermore on the wine in the fridge you have another nearest cross street for that,0.828223705291748
8490,products medical a major Center 2600 Old Ferry Road,0.8019133806228638
8491,you can fix on that any 51 artillery rockets and all the pedigree of Vengeance if they can feel,0.8665725588798523
8492,Shelley from office for stress relief,0.6099496483802795
8493,Paradise,0.7064995169639587
8494,West,0.38336649537086487
8495,everyone fire alarm,0.7589714527130127
8496,four different from the tail Medical Center false casinos throughout pretty dress,0.7564559578895569
8497,I've got knocked out,0.6427915692329407
8498, Don Pac-12 it'll be forth,0.6446393728256226
8499,staff as if I do now,0.7879425883293152
8500,chasing a black Porsche and a black Chevy convertible racing north south west from Whitmire black Porsche Boxster be convertible unknown face 15 16,0.8218949437141418
8501,my knowledge,0.7222601771354675
8502,I tell you on maybe earlier showing on the noodle,0.7928153872489929
8503,24,0.7000026702880859
8504,run,0.6098397374153137
8505,subjects just I want to say,0.840232789516449
8506,ednas way,0.47209012508392334
8507,operates portal unfortunate,0.7468690276145935
8508,spur fast travel to the city to Discount area,0.7494663000106812
8509,state,0.464412122964859
8510,Connie rice,0.5364245772361755
8511,par subjects already moved along you want to see what I said one or two,0.8166583180427551
8512,Silva,0.5778360962867737
8513,Covington one 3030,0.6290951371192932
8514,sand forces passenger clear 429 on the driver,0.7191852331161499
8515,figuratively,0.6518624424934387
8516,f,0.4019407331943512
8517,it's on the shoplift from JCPenney break into new WFAA and a black Pico black jeans dark purple purse,0.853522002696991
8518,nothing seems the alarm sounding that evacuated the business from 165 East Avenue Goodwill to the power 13 21,0.8338538408279419
8519,4 acceptable,0.6694928407669067
8520,Italian 2116 prevention 2125 engine 972 and just 72 and just 964 and just 2180 company takes before company 25 utility 2163 structure in area of Highway 149 and Highway 70 possibly near shippee first year that C70 I see on See Fire 23 and my first box check back 2031,0.8777434229850769
8521,what can I say,0.7608876824378967
8522,purple,0.39604926109313965
8523,Goa,0.3853566646575928
8524,Harlan tonight 33 copy,0.5000085830688477
8525,exam 65,0.8265295624732971
8526,that's affirmative division Bravo is requesting to type one helicopter has over their division,0.7771905064582825
8527,Brett,0.3531760275363922
8528,take the initiative 427 to be a good address,0.7526929974555969
8529,Jefferson,0.6086537837982178
8530,Oroville and 1472 and Rocks coming,0.678985595703125
8531,I'm calling on behalf Motel 6 is that Caroline was demanding it for,0.8617089986801147
8532,absolutely probably realizes diversion for 18 Cherry Street you know,0.7853885293006897
8533,retreat,0.48399817943573
8534,well the Nissan between Sarah and Chris mm,0.7336630821228027
8535,Shepard pick up e,0.46041473746299744
8536,Heritage I farted copy I'll be around,0.7728521823883057
8537,Trails can be six young King Marysville and I walk my ship,0.7724152207374573
8538,Meyers Ariane do that area,0.6687709093093872
8539,bow and like Bang,0.5728586316108704
8540,Sharon just adds up this is spotted outside of our lives on the way down the river side in section 16 making a pretty good push back up to the north northwest so we're going to try and find another spot to catch this,0.873417317867279
8541,arrested last night I survived 46,0.7941771745681763
8542,Drayer from,0.6181853413581848
8543,Hearst,0.43270525336265564
8544,6th house evening,0.5074359178543091
8545,Harris County Forestry Department,0.3730093836784363
8546,Mann q41 Charlie Hotel on,0.602450430393219
8547,F is for fire alarm sounding Murphy comments 1219 other day,0.823790431022644
8548,special 11th Battalion 2112,0.7779591083526611
8549,five eight five,0.8192436099052429
8550,bear fur service,0.689054012298584
8551,the fine they say six out of six Gallery suffered a huge disservice by snacks Patrol,0.8662838339805603
8552,Santa girlfriend Romano rescind,0.6467775702476501
8553,Nikki breakfast,0.7231913805007935
8554,Chico for 1720,0.7579230070114136
8555,high five,0.365674763917923
8556,bar as having Heather 32mm,0.7252911329269409
8557,path,0.36024394631385803
8558,forty four complete 1.6,0.6758490204811096
8559,11th 66,0.536658525466919
8560,fire engine Thursday,0.7283104062080383
8561,anyone's Twitter guys xf1 and hand Josh,0.8170944452285767
8562,as in 2180,0.7666330337524414
8563,Santa vacations division,0.6169003844261169
8564,I'm out here 11:40 shimmered Oak Way I'm going to be 26 of vehicle but if you can start make government to stand,0.8666136860847473
8565,camp fire can't handle engine to cancel the bounce,0.8058558106422424
8566,Hazel do I hear for this for laughter vibe,0.684341549873352
8567,Johnny Cash,0.5021390914916992
8568,Freedom before he died,0.7719003558158875
8569,Echo,0.3576193153858185
8570,let me know,0.7740470170974731
8571,Alma Nobby,0.547563910484314
8572,7th Heaven,0.7436531782150269
8573,Tyme 2113,0.6674633622169495
8574,Circle One Way Stewart from the alarm company isn't very much,0.7341899275779724
8575,McKinley before golf disease,0.6993825435638428
8576,Summer and the,0.6576756238937378
8577,Emily today Salvation Army's going to give a couple items in he's gonna be on his way for the day everything's good,0.8395515084266663
8578,Anna Farms has made us all these additional try they can contact the Sterling City Fire,0.816994845867157
8579,for the same people see address,0.7425704598426819
8580,Bob Bradley's golf tournament,0.62871915102005
8581,forgotten,0.3913794755935669
8582,friendly,0.4192516505718231
8583,if I write a toy trains have anyone suspicious objecto when Co 2016 23,0.8034878969192505
8584,Village Inn,0.42711278796195984
8585,York,0.35884949564933777
8586,Florence,0.4856746196746826
8587,County,0.5304111242294312
8588,firland great to have this on an 8-0 five nine zero three three four one three,0.7412964105606079
8589,before Daniel recursive solid and clear,0.729897141456604
8590,different,0.5120189785957336
8591,portal rescue,0.6140745282173157
8592,and I 30 2012,0.6741322875022888
8593,tikker fire,0.5692815780639648
8594,top of my mommy,0.6453618407249451
8595,933 1949,0.7267299890518188
8596,e 1st Cavalry spontaneous,0.6181998252868652
8597,flowers,0.7485327124595642
8598, program alarm to keep my back requesting to cancel advising false lips,0.7698102593421936
8599,text message,0.6146426796913147
8600,that's the first class voice too much,0.8224014639854431
8601,Happy Thanksgiving,0.5675220489501953
8602,I've got my flashlight,0.7665898203849792
8603,extra copies better go scan lines to do with a banana sex,0.6489933133125305
8604,it's my first day,0.6223620772361755
8605,Petra 360 4 goals 3 1 4 5 0 Jernigan way,0.7385239005088806
8606,I just wanted to enter for engine 964 division three company $1 advising of a brush fire in the middle of the caber Acres area off of South Park Drive additional collar advising the smoke is blue,0.8573470711708069
8607,dias,0.4753302335739136
8608,just one question 64,0.7386260628700256
8609,video test,0.6524898409843445
8610,High 72 company 64 Prismatic medical ill person successful mobile home park was there a case ranked 14th Street St 23 Alpha between Oregon Boulevard West Biggs Avenue Serra 536,0.8746543526649475
8611,67 for painting,0.6720069050788879
8612,Colm for her brother who was 17,0.7605054378509521
8613,Stratford since 1941 Charlie 2040s information to power lines to stop this litigated yes trust we have mobile to go through so we'll do a little while so we get back onto you,0.8183452486991882
8614,1520,0.8018319010734558
8615,Trevor,0.5470001697540283
8616,Bangor,0.47405144572257996
8617,High 33 1852,0.6122950315475464
8618,difficulty breathing once you want my support exactly,0.8618077635765076
8619, prevent 2125,0.6538404822349548
8620,sky like a fairy princess,0.463473379611969
8621,after the middle of everything Larry,0.761376142501831
8622,comfort,0.42605602741241455
8623,Fargo anything mixtapes arrived Southside Community Center,0.7064313292503357
8624,nor see those in disgust Hospital area still there so she is possessed like a minute 20,0.7894107699394226
8625,forty percent this vicious circle,0.7937206625938416
8626,you can any better be DJ any mileage will go to think,0.810755729675293
8627, c bar 2614,0.5778659582138062
8628,hotels,0.6153060793876648
8629,Stargate,0.4014202654361725
8630,teal fire and if I both Response Team calls export manager Forest Sonic,0.7769750952720642
8631,their own eyes request how many,0.8302217721939087
8632,thank you very much under control on the mail and I description,0.7947472333908081
8633,it's clear and crude on a Toyota Ford order to a Chong's on out of Stockton,0.8389782309532166
8634,Quartz Creek Drive,0.6058181524276733
8635,16:53 Delta,0.6905719041824341
8636,wondering,0.5856632590293884
8637,Ed 7226,0.6252582669258118
8638,Kathy this is the same with alignment is going to run or matter whether or not we have instructions they're down there off of that,0.8580235838890076
8639,George resurrection and all,0.604267418384552
8640,Zack 73 beginning to be happy,0.7342912554740906
8641,we're having an issue with Communications operator 2071 what was the date of that bed rest,0.8769980669021606
8642,fair for both lanes are going northbound from Sky later,0.6935099959373474
8643,nice,0.5963910222053528
8644,Zack,0.36886462569236755
8645,if it's hard to find it somewhat sits behind for for Nine West Main Street,0.8264975547790527
8646,and just six normal tencel cover so member service station 23,0.7299264073371887
8647,34 Gulf War two and four,0.6998668313026428
8648,okay,0.7164332866668701
8649,seen something,0.6827211976051331
8650,parks in the area of O'Neal Road four at one mile,0.7546964287757874
8651,he's not a little bubble of it,0.5417064428329468
8652,it's nice to meet you 750,0.8021615743637085
8653,two different ways,0.4786008894443512
8654,okay,0.6581428050994873
8655,Pratt 6572 Epstein,0.650161623954773
8656,tree house,0.6564502120018005
8657,drop the line way out of the road area,0.7726261615753174
8658,Fort of Georgia to at sea,0.7557290196418762
8659,4 very very variable night hero,0.7519879341125488
8660,Justa effectively,0.6945457458496094
8661,Tara dresses,0.591054379940033
8662,service,0.4184603691101074
8663,421 runs,0.7170183658599854
8664,service,0.5369513630867004
8665,Center 2168 survive,0.7069021463394165
8666,my big hotel,0.7874535918235779
8667,division Echo can communication,0.7612519860267639
8668,Fair 9000,0.6583737134933472
8669,I'm going to,0.6300708651542664
8670,forty Taliesin and health plans,0.7229883074760437
8671,6th,0.36287179589271545
8672,Foster,0.3543201982975006
8673,v-7 go ahead for William zebra eight six six great,0.7686418890953064
8674,Perry was back in the door because the month because alcohol,0.771199643611908
8675,37 to 97 and old,0.7239513993263245
8676,Ralph,0.46627089381217957
8677,Pacific,0.3770677149295807
8678,Frontier to be tell you are all static unreadable,0.7300481200218201
8679,Catherine creations,0.5314355492591858
8680,71,0.6735084652900696
8681,Suffolk one fire warrant arrest for the Michael Moore,0.7525338530540466
8682,if you are in for a long night 6 days over a 6,0.5551580190658569
8683,Petra,0.3671722114086151
8684,Alba,0.4459167420864105
8685,Hart weather forecast going through the night Gusty winds this morning hours in the higher elevation will be seeing gusts up to 40 miles per hours humidities will remain in the teams with the for recovery and the lower elevations got to be up to 25 miles per hour Red Flag Warning will be in effect until 7 a.m.,0.899941623210907
8686,Forty Nine ninety on welfare check five by five vallombrosa kind of way,0.8163411617279053
8687,Fortune,0.6357282996177673
8688,Travis,0.3543621003627777
8689,we have assigned people Acres,0.789299488067627
8690,special,0.6050260066986084
8691,Covey 55,0.6819883584976196
8692,citrus,0.4085661470890045
8693,water tender 64 Water Center 64 stopping power lines down,0.822389543056488
8694,Harvey Milk a fair tax maps,0.6555503010749817
8695,teal 5 or 10 days from,0.6730299592018127
8696,such a success,0.7990564107894897
8697,second elderly female with dementia break,0.8023957014083862
8698,enough,0.46742045879364014
8699,potentially phone,0.5636319518089294
8700,did you want,0.588001549243927
8701,Prospect high school 20 62nd Street protest,0.6808111667633057
8702,Suffolk,0.48910149931907654
8703,it's not that bad I'll take at least one and meeting both of you,0.7299596667289734
8704,Viceroy,0.4347268044948578
8705,happy today,0.6569753885269165
8706,did you get your play has forty five-minute ETA D so 130 Universe fastest please,0.7295315861701965
8707,one four seven four six with dress one four seven four six Wood Drive cross after first Contact,0.8630205988883972
8708,my point with pencil is point of 24th,0.6580743789672852
8709,however having an ID,0.7323739528656006
8710,and as far as smoke check in the area of 20th and Potter but our to sleep transferred to easy there by the run-ins and some sort of hot spots irps Dynamite of when it out you can buy 1827,0.8709075450897217
8711,Cathy,0.4415089190006256
8712,they said thank you,0.615253210067749
8713,three to as you call it stinking division Delta Anchorman,0.7729148268699646
8714,forty ones,0.5169498920440674
8715,anyone around,0.5765107274055481
8716,Utah County,0.5463838577270508
8717,Covey if you're down a Street Cafe you guys,0.739911675453186
8718,Bennett to request it looks like a disabled but over and over there,0.7622697353363037
8719,2573 1250 Corrections bubble up,0.7150615453720093
8720,and in 1B buttocks nautical Curtis male 45 Cameo Drive,0.8641178607940674
8721,it's only 150,0.6826972365379333
8722,Renee 1720,0.62813401222229
8723, current to add relevant for Suzuki the Jesse Center,0.8176363110542297
8724,bo be contacting a David cadenas in room 1 1 9 feet,0.7491005659103394
8725,Donna country detail requesting CD or Vista traffic control,0.8893137574195862
8726,apartment 34 reported to be three Interiors on motion trips beginning at 1423,0.8387869000434875
8727,and I disagree,0.5210270285606384
8728,over there there's a cure coverage as copying three services though there's no one route Texas,0.7895904183387756
8729,seven,0.3813117444515228
8730,1st,0.41077563166618347
8731,Montana drowning in 1021 detail,0.6691633462905884
8732,Forest,0.5227643251419067
8733,affirmative Branch 11 Branch one on plan,0.8475415110588074
8734, concow,0.49685439467430115
8735,Stetson 2168 sorry 46 it still have you assigned to the ends of the don't need to have any further communication with us until you come off the campus today,0.8643827438354492
8736,affirmative,0.7133751511573792
8737,Stewart 21 the forest I want to and the four-cross Lisa inside advising to subjects outside 214 verbena,0.8238878846168518
8738,Carver address and services up to you,0.7000822424888611
8739,Cemetery in 6030 2876,0.601239025592804
8740,check back,0.7379095554351807
8741,known for shoplifting return installed against about 10,0.8059697151184082
8742,this is 72 assist Orville fire vegetation transient fire that has spread to the surrounding area Georgia-Pacific way of baguette marybill drugs 2120,0.8326879739761353
8743,Francis Drake,0.48604047298431396
8744,the first of Josh laughter,0.7889107465744019
8745,okay,0.6073612570762634
8746,copy that,0.7914464473724365
8747,thereby acquiring get back with you,0.8136399388313293
8748,hide in the baggage handler,0.7487853765487671
8749,7450 important break inches 74 mm from service,0.7988588809967041
8750,happy,0.3914213180541992
8751,Center for assistance,0.6150639653205872
8752,single advisory 45,0.7484466433525085
8753,33,0.6824690699577332
8754,secure,0.5751539468765259
8755,expect this box,0.6635667085647583
8756,yeah it's pretty clear right now since they opened up the road it's working better,0.860792875289917
8757,service is 61,0.6502007246017456
8758,really,0.6633183360099792
8759, what is this,0.7090410590171814
8760,prevention 2125,0.6613256931304932
8761,Santa 1911,0.6432214379310608
8762,Coffey destructive with water Center,0.6178955435752869
8763,Nevada,0.3565203845500946
8764,I'm coming home baby,0.7424803376197815
8765,Becker recollect the camera attachment ever done,0.6895177364349365
8766,copy stickers,0.5221129059791565
8767,and it's 72 2116,0.7495427131652832
8768,Fortune dresses,0.5393742322921753
8769,path,0.37801483273506165
8770,thanks,0.6618566513061523
8771,County 66 in 97 at the funeral,0.7601686120033264
8772,that's affirmative division Bravo's requesting to type 1 helicopters over their division,0.8017407059669495
8773,6010 8:30,0.4309232831001282
8774,Quality Lane,0.672536313533783
8775, every vacation copies data fits,0.6339715123176575
8776,Fargo man says I see,0.7131654024124146
8777,get out of there,0.7258813977241516
8778,peregrine falcon,0.5701479911804199
8779, nice 2116,0.4600273370742798
8780,happy turn passion,0.5145795941352844
8781,Fargo is a 972 responding negative cook-off,0.741744875907898
8782,like viciously lower Branch three Club Plaza air-to-ground commands the camp are test,0.7939082384109497
8783,Morris,0.3679392337799072
8784,Digger 46 Agate so 27,0.5959970355033875
8785,you want to swing by here and get the keys I'll roll the window up secure it,0.85846346616745
8786,Jo on co2 alarm at 30 Chilean ladies,0.7558611631393433
8787,Mann 64 now starter piece advising that the subjects possibly to keep property in the dumpster at stadium,0.8116458058357239
8788,copy that,0.780042290687561
8789,processes your face,0.7575814723968506
8790,21:16 at Cena and location of last week right across 150 rule for Reginald will be walking in,0.8689787983894348
8791,never to be with is a fire area,0.7373858690261841
8792,different,0.5416306853294373
8793,it's very sectoral tracking of station from the convalescent homes has not been set up there are no numbers call and believe they were transported to private facilities outside of the system,0.8993529677391052
8794,forever,0.6277823448181152
8795,fire,0.5902708172798157
8796,defecation division uniform on Samantha,0.6709282994270325
8797,summer 1-9,0.708069920539856
8798,so now the last of Boris common spelling first of Barney spelling breaks did,0.843343198299408
8799,property with poverty one,0.6932032704353333
8800,park across the street is that he does Dales,0.7359543442726135
8801,pomola Avenue cross the,0.7097859978675842
8802,contact looks like your fire department after fire station after Lake City and they will leave him and we'll rescue to several houses that have done located in,0.8579723834991455
8803,fire engine,0.7193564772605896
8804,handy 41,0.6178228855133057
8805,Pacific before 1359,0.6409714818000793
8806,three for three,0.4313380718231201
8807,Delano versus,0.6096619963645935
8808,can you notified the Acura and also have the plate that question,0.8053025007247925
8809, shock ones are alarm 12:43 Normal Avenue Cross of West 12th Street she got fired 20 to 30,0.7688583731651306
8810,Frances that one spot,0.6119664311408997
8811,74 2052,0.727306604385376
8812,fire two,0.647182047367096
8813,table available you can,0.6966349482536316
8814,there's wolves,0.660408616065979
8815,Patton Society 451,0.6346685290336609
8816,Karen for what address tonight syntheses,0.6898369193077087
8817,there's a lot going on check through the windows no Fire House locked up is available,0.8638117909431458
8818,I have a grasp or request for one of my engines stuck at the hotel he placed a phone call to myself,0.8540443778038025
8819,31:39 Fox Trust,0.750916600227356
8820,Ivy so far confirming of the phone number,0.7197538614273071
8821,I meant for public assistance injury file 29:12 Pennyroyal Drive,0.7186385989189148
8822,Harold,0.35591921210289
8823,Christina let us now try to call couple times there might be some phone issues still present have class Catholic Cleland reaches cell site of the summit give me a call,0.8735876083374023
8824,cabbage water spotting for difficulty breathing patiently standing by here the restaurants Rotary Park 1200 seconds,0.8575049638748169
8825,Franklin to 2141 work,0.8041432499885559
8826,take a papaya,0.7463040947914124
8827,rip system break up the Operations Branch six on to me,0.681164026260376
8828,anyway,0.5688677430152893
8829,the first one I confirm Robert yellow Adam,0.7689000964164734
8830,Forest,0.4121364653110504
8831,Crow call,0.4975203275680542
8832,French 11 trainees division Oscar Oscar commands,0.7663830518722534
8833,forgotten,0.4931047260761261
8834,Garden the motor home or anything to know if it's got front and damaged and what kind of motor helmet is,0.765684962272644
8835, portal,0.41617050766944885
8836,happy out of quarters Station 2,0.6878473162651062
8837,that's 20 minutes,0.5887669324874878
8838,the last of Rambo both the festival for $31.99,0.8241958022117615
8839,34,0.7084673047065735
8840,B 2787 4243,0.7254665493965149
8841,friendly vegetation or Grant Pro X again,0.6583863496780396
8842,Petra 5 copies,0.5868328213691711
8843,but that correct I can follow up a little later with you,0.8174836039543152
8844,engine one be Medics medical for a fall with injury to go dialysis five-30 Cohasset Road crosses Cohasset Lane and realtor Avenue Chico fire 840,0.8558920621871948
8845,sister this is very personal,0.7449352145195007
8846,sir you want me honey info.php got info the mail is hiding in the bushes behind the bar,0.8188594579696655
8847,Ontario,0.5121017098426819
8848,Oregon 233 to 2167 right side seems better,0.6890044808387756
8849,Travis will start working on shape,0.7771108746528625
8850,can I be there forever,0.6869609951972961
8851,Wright had a choice,0.6234042048454285
8852,van just for clarification clerk didn't know why she wanted an officer to,0.8272767663002014
8853,okay certificate or something,0.7174931168556213
8854,Center,0.3678203523159027
8855,I'm just going to be two medical HSN tonight Greer Avenue,0.829081118106842
8856,Brett six division eight yards massive perfect,0.7642512917518616
8857,St,0.5665292143821716
8858,2160 perfect,0.6890599727630615
8859,Toni 6600,0.5550162196159363
8860, critical infrastructure,0.7694574594497681
8861,five down at the pump,0.6502552032470703
8862,since every Christmas,0.6215236783027649
8863,five zero eight five five five five zero eight five centers for the background light audible presenter oceans,0.8341870307922363
8864,some guy where would you like to me,0.7059251070022583
8865,bear attack Orville the standby they have not advised but it was place for 12:30,0.8366128206253052
8866,the new glad 98 with me at Motel 6,0.8440807461738586
8867,Warren able to really understand them we're going to practice your Human Side of,0.7143614292144775
8868,de 2769,0.8287983536720276
8869,you want to 17th,0.755754292011261
8870,maestro,0.4845421314239502
8871,Oregon today dresses,0.6051997542381287
8872,Seville quarter to Robbie Harrington,0.6860121488571167
8873,deception,0.6128882765769958
8874,4 after that Cemetary without saying anybody,0.6908931136131287
8875,bille Road hotels,0.6799225211143494
8876,Red Cross male 3340 a Kamali,0.8155902028083801
8877,Sarah P Vedic teachings for medical 775 filbert Avenue,0.6310207843780518
8878,Archer OS Ibarra 220 of 87 15 treaty go bonkers,0.7230665683746338
8879,3500,0.41521596908569336
8880,Rand is garbage,0.5561515688896179
8881,140 160 racing Circle one four one six two racing Circle Cross the White Cliffs our fears have been we could check make sure secure,0.8683714866638184
8882,Oro 2000 beach in 98,0.5966102480888367
8883,Carver 26,0.9053943753242493
8884,station 64,0.7378240823745728
8885,75 three times,0.7265045046806335
8886,four vehicles anybody have any regrets,0.6730142831802368
8887,forever 16 show me out on for the,0.8016562461853027
8888,and to enter 4 enter 964 division three company $1 advising of a brush fire in the middle of the cable Acres area off of South Park Drive additional collar advising the smoke is blue and that it might just be a campfire and then for sure 15:35,0.8707351088523865
8889,white long sleeve shirt,0.7930509448051453
8890,61 Road,0.5423908233642578
8891,before on the curve like this actually see the begets the right seat,0.8058452010154724
8892,turn it up on an extremely low volume routine,0.7105227112770081
8893,Crawford right now is that,0.7621607780456543
8894,Freedom 71 at 1184 East,0.7022737264633179
8895,purple,0.4520406723022461
8896,Big Daddy 44 like yeah I see is up and running,0.7118254899978638
8897,forty Forest,0.4423852264881134
8898,Patterson Active Center,0.6312590837478638
8899,run run Springfield,0.6372067928314209
8900,subjects white female white male that have been caught shoplifting in the past or they're the best in the leave and they're being poor,0.8340885639190674
8901,grass three on command,0.6828770637512207
8902,Patterson for that your blanket,0.6185938715934753
8903,Santa Fe,0.375588595867157
8904,everyone's interest they were said to me,0.8127272129058838
8905,star 61 Willis,0.39101889729499817
8906,Oroville you crew one available stations because they confused,0.777569591999054
8907,Hickory nuts copy below to racing Reckless Vehicles Northbound forest from Whitmire Drive,0.7665644884109497
8908,definitely,0.7187382578849792
8909,candy into the sleeping bag and found the business yelling at Tasha right,0.7874025106430054
8910,if I can reroute you 39 and covered having attempted Cusick service,0.7233809232711792
8911,came from Fourth Street in our collection and 98 with Force,0.7679277658462524
8912,4th picture let me know if it's idle Mary Arthur,0.8413465619087219
8913,s 765 he's Avenue Goodwill,0.9122435450553894
8914,that's probably one medical the Baptist Church Garner Lane,0.7817531228065491
8915,forty seven winner,0.56639564037323
8916,fir,0.5502012968063354
8917,Francis Drive,0.47919684648513794
8918,this is the 6363,0.7482123970985413
8919,crater and a 16 Toyota SUV Sherry's for marriage or Robert for maids PO box out of Yuba City break,0.8015136122703552
8920,sir because she's older they usually calls right,0.7655523419380188
8921,Church,0.36490264534950256
8922,operations were apartment,0.6761270761489868
8923,give up a terrible by nobody California,0.6761740446090698
8924,seven hour ago that female was on B Street,0.7682893872261047
8925,four voices of success,0.6941363215446472
8926,28 at this time I,0.7902474999427795
8927,Vance is I think,0.5803003311157227
8928,Wood Lane,0.6124707460403442
8929,s,0.4345111548900604
8930,2061 copy,0.7379544973373413
8931,or 10:15,0.6522517800331116
8932,temperance,0.5991260409355164
8933,French roast,0.5766933560371399
8934,five organizations over sponsor,0.5584519505500793
8935,take a picture 219 also,0.7046337127685547
8936,four inches,0.7157907485961914
8937,Forest by,0.4486691355705261
8938, why request,0.684882640838623
8939,50 Guardian,0.5507436394691467
